sourceID,reportingCompany,companyId,contribEmail,reportingCountry,sourceURL,timeSourceAdded,sourceAddType,format,timeSourceScraped,scraped,reportStartDate,reportEndDate,fiscalYear,reportCurrency,currencyMultiplier,nonCurrencyPayment,review,sourceAddedBy,sourcePublishDate,reason
LoP1A,Soco International PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03300821/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,13-Jul-16,NA
AdNDZ,Soco International PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03300821/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,13-Jul-16,NA
AkwPA,Source Energy Services US LP,NA,elliot.kt.tan@gmail.com,Canada,http://sourceenergyservices.com/wp-content/uploads/2017/03/ESTMA-Reporting-SES-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/29/17,NA
AgrJL,South32,NA,hsubhash@resourcegovernance.org,United Kingdom,https://www.south32.net/getattachment/Investors-Media/annual-reporting-suite/South32-FY2016-Tax-Transparency-and-Payments-to-Governments-Report.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,11/16/16,NA
XDOkA,South32,NA,hsubhash@resourcegovernance.org,United Kingdom,https://www.south32.net/getattachment/Investors-Media/annual-reporting-suite/South32-FY2016-Tax-Transparency-and-Payments-to-Governments-Report.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,11/16/16,NA
L0GaZ,SouthGobi Resources Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.southgobi.com/attachment/20170531112921247713330_en.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR China Taxes don't tally,tmorrison@resourcegovernance.org,5/30/17,NA
XJeJA,Spartan Energy Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.spartanenergy.ca/assets/ESTMA.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
XDVnL,Spur Petroleum Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tamarackvalley.ca/wp-content/uploads/2017/05/17-05-29-SPUR-ESTMA_Ã¯Â¿Â½Ã¯Â¿Â½ReportingTemplate.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/16/17,NA
Z7OpZ,Spur Petroleum Ltd.,NA,NA,Canada,http://www.tamarackvalley.ca/wp-content/uploads/2017/05/17-05-29-SPUR-ESTMA‰ÛÒReportingTemplate.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,updated report,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,5/31/17,NA
Lo8zA,Stonegate Agricom Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.stonegateagricom.com.update.editmec.com/i/pdf/ESTMA-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/25/17,NA
AgYQZ,Storm Resources Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.stormresourcesltd.com/documents/FINAL-Reporting-Template-170530.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
XBOGZ,Stornoway Diamond Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://s2.q4cdn.com/850616047/files/doc_downloads/2017/12-31-2016-ESTMA.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/31/17,NA
Abn8A,Strategic Oil & Gas Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.sogoil.com/wp-content/uploads/2017/05/ESTMA_2016_REPORT_FINAL.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
ZrBxZ,Striker Exploration Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.gearenergy.com/_templateFiles/2016 ESTMA Report - Striker Exploration Corp.pdf,6/20/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/25/17,NA
Z5E2Z,Suncor Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
Abr5A,Suncor Energy UK Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00972618/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,20-Dec-16,NA
XBPWL,Suncor Energy UK Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00972618/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,31-Jul-17,NA
AROjX,Suncor Energy UK Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00972618/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,20-Dec-16,NA
AewnZ,Suncor Energy UK Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00972618/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,31-Jul-17,NA
XBnqX,Superior Gold Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://superior-gold.com/site/assets/files/2091/estma_report_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,7/4/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
Ad2wZ,Superman Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://myfilehosting.ca/superman/SRI%202016%20ESTMA_Ã¯Â¿Â½Ã¯Â¿Â½ReportingTemplate.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/17/17,NA
XBybA,Superman Resources Inc.,NA,NA,Canada,http://myfilehosting.ca/superman/SRI%202016%20ESTMAÃ¢â‚¬â€œReportingTemplate.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,5/30/17,NA
Abd8Z,Surge Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.surgeenergy.ca/en/documents/estma/surge_energy_estma_report_2016-r.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
Lw9GX,Syncrude Canada Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.syncrude.ca/assets/pdf/2016-ESTMA-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/10/17,NA
Zl21A,TAG Oil Ltd.,NA,NA,Canada,http://www.tagoil.com/wp-content/uploads/2014/09/ESTMA-Reporting-for-Fiscal-2017.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,8/14/17,NA
AOa7Z,Tahoe Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tahoeresources.com/wp-content/uploads/2017/05/ESTMAReporting.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
LQx5Z,Tamarack Valley Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tamarackvalley.ca/wp-content/uploads/2017/05/17-05-29-TAQ-ESTMA_ÃƒÂ¯Ã‚Â¿Ã‚Â½ÃƒÂ¯Ã‚Â¿Ã‚Â½Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR Canada Royalties don't tally,tmorrison@resourcegovernance.org,5/16/17,NA
AxrnZ,Tamarack Valley Energy Ltd.,NA,NA,Canada,http://www.tamarackvalley.ca/wp-content/uploads/2017/05/17-05-29-TAQ-ESTMA‰ÛÒReport.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,updated report,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,5/31/17,NA
LQnPA,Tangle Creek Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tanglecreekenergy.com/data/uploads/tce-reporting-estma-2016-website.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
AbKMX,TAQA North,NA,elliot.kt.tan@gmail.com,Canada,https://www.taqaglobal.com/sites/default/files/files/TAQA%20North%20-%202016%20ESTMA%20Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/25/17,NA
Z5EBZ,Taseko Mines Limited,NA,elliot.kt.tan@gmail.com,Canada,https://www.tasekomines.com/assets/docs/pdf/taseko-2016-estma-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
LwjDZ,Tatneft Pjsc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.tatneft.ru/storage/block_editor/files/1888ca65ed1d23375d98d8f0eae5653727af12f4.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
A4lJA,Tatneft Pjsc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.tatneft.ru/storage/block_editor/files/1888ca65ed1d23375d98d8f0eae5653727af12f4.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
LjRvL,Teck Resources Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.teck.com/media/2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
AqRkX,Teine Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.teine-energy.com/upload/media_element/attachments/44/Teine%20Energy%20Ltd.%20ESTMA%20Report%202016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
Ap8aA,Teranga Gold Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/851853033/files/doc_downloads/2017/05-30-2017-Teranga-ESTMA-Consolidated-Report-FINAL.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/30/17,NA
AkryL,Tethys Petroleum Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/ZE2D5E65/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,1-Sep-16,NA
Lj5aZ,Tethys Petroleum Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/ZE2D5E65/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,1-Sep-16,NA
A4KqL,Tethys Petroleum Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tethyspetroleum.com/system/financial_reports/downloads/000/000/437/original/ESTMA%E2%80%932016_Tethys_Petroleum_Ltd_V1.pdf?1497286623,6/20/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/31/17,NA
L6WyA,Tidewater Midstream and Infrastructure Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tidewatermidstream.com/uploads/links/ESTMA_2016_Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/31/17,NA
XDyrZ,Timmins Gold Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.timminsgold.com/_resources/estma/ESTMA-2016Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
AkeBZ,TMAC Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/893791552/files/doc_financials/2016/q4/2016-31-12-TMAC-RESOURCES-INC-ID-E956762-ESTMA-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/19/17,NA
L6YxZ,TORC Oil & Gas Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://torcoil.com/wp-content/uploads/2017/05/ESTMA-2016-_ÃƒÂ¯Ã‚Â¿Ã‚Â½ÃƒÂ¯Ã‚Â¿Ã‚Â½-TORC-Oil-Gas-Ltd-v3.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR Canada Fees don't tally; Canada Production entitlements don't tally; Canada Royalties don't tally,tmorrison@resourcegovernance.org,5/30/17,NA
XJmwA,TORC Oil & Gas Ltd.,NA,NA,Canada,http://torcoil.com/wp-content/uploads/2017/07/ESTMA-2016-%E2%80%93-TORC-Oil-Gas-Ltd-v4.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/1/17,NA
AR6MA,"Torex Gold Resources, Inc.",NA,elliot.kt.tan@gmail.com,Canada,https://www.torexgold.com/assets/docs/estma-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
AeOQZ,Toro Oil & Gas Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://steelheadpetroleum.com/wp-content/uploads/2015/12/ESTMA-reporting-2016-Toro.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/15/17,NA
A45RX,Torq Resources Inc. (Formerly Stratton Resources Inc.),NA,elliot.kt.tan@gmail.com,Canada,http://torqresources.com/site/assets/files/2249/stratton_resources_e566982_20160101_20161213.pdf,7/10/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
LQqkL,Total Sa,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,3/15/16,NA
L14aZ,Total Sa,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,3/15/16,NA
L1QzL,Touchstone Exploration Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.touchstoneexploration.com/files/6231.ESTMA%20Reporting%20-%20Touchstone%20Exploration%20Inc.%202016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
XzblX,Tourmaline Oil Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/15/17,NA
Aqr8X,Trans-Siberian Gold plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01067991/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,30-Nov-16,NA
XzybA,Trans-Siberian Gold plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01067991/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,30-Nov-16,NA
Lov9Z,TransAlta Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.transalta.com/wp-content/uploads/2016/12/ESTMA_Reporting_document.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/23/17,NA
AqbzX,TransAtlantic Petroleum Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://files.shareholder.com/downloads/ABEA-3BK3OA/3640578868x0x944508/884AF207-CD44-4EFD-A9FE-BC33649D364A/2016_TransAtlantic_Petroleum_Ltd_ESTMA_Reporting_FINAL.pdf,6/13/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
AgwWA,TransGlobe Energy Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.trans-globe.com/upload/media_element/21/01/2016-estma-report_website.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/23/17,NA
XzkrZ,Traverse Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://traverseenergy.com/wp-content/uploads/2017/05/ESTMA-2016.pdf?x46963,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/25/17,NA
Xax4A,Treasury Metals Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.treasurymetals.com/i/pdf/reports/ESTMA-Report-for-the-year-ended-Dec-31-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
AKOeA,Trevali Mining (Maritimes) Ltd,NA,NA,Canada,https://www.trevali.com/site/assets/files/2127/estma-reporting-trevali-mining-corporation.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,7/4/17,NA
XJwkZ,Trident Exploration Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.tridentexploration.ca/pdfs/2016%20ESTMA%20Report%20-%20Trident%20Exploration%20Corp..pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/15/17,NA
A3j2L,Trilogy Energy,NA,elliot.kt.tan@gmail.com,Canada,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 3 entity names found in project names (in general),tmorrison@resourcegovernance.org,5/16/17,resolved data
AYxaL,TriMetals Mining Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.trimetalsmining.com/wp-content/uploads/2017/05/TMI-2016-ESTMA-Report-revised.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/17/17,NA
Ape9X,Tullow Oil PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03919249/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,28-Nov-16,NA
XaoVL,Tullow Oil PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03919249/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,28-Nov-16,NA
AVpEZ,Tundra Oil & Gas Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.tundraoilandgas.com/wp-content/uploads/2017/05/Tundra-Oil-Gas-2016-ESTMA-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
APgaL,Turquoise Hill Resources Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://www.turquoisehill.com/i/pdf/2016-ESTMA.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
QL1oX,UGR Blair Creek Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://s2.q4cdn.com/513538771/files/doc_downloads/estma/ESMTAReportingUGRF-V1-Signed-(1).pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
A3eaZ,Ur-Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://static1.1.sqspcdn.com/static/f/503515/27557775/1494440580210/2016+ESTMA+filing+2.pdf?token=CupvZSHODj14pBSqcx%2Fg%2Bf4Cjc8%3D,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,4/26/17,NA
AKwbA,Uranium One Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.uranium1.com/index.php/en/component/docman/doc_download/1133-estma-report-for-2016,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
AP6lZ,Vale Canada Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.vale.com/canada/EN/Documents/ESTMA%20-%20final%20report%202016%20(including%20PwC%20report).pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
Z5njL,Valeura Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.valeuraenergy.com/upload/media_element/85/01/valeura-2016-estma-report-may-23-2017.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR Kazakhstan Payments for infrastructure improvements don't tally; Kazakhstan Taxes don't tally,tmorrison@resourcegovernance.org,5/23/17,NA
Z53dA,Vedanta Resources Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/04740415/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,4/1/15,3/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,31-Jan-17,NA
A32jL,Vedanta Resources Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/04740415/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,4/1/15,3/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,31-Jan-17,NA
A26xA,Velvet Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://velvetenergy.net/documents/VELVET_ENERGY_LTD._2016_ESTMA_REPORT_2017-05-26.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
XNe7A,Venturion Oil Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.venoil.ca/pdf/2016_Venturion_ESTMA.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,11/1/15,10/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,3/29/17,NA
